,test
2637,0.480467263775768
23464,4.45514777782781
25801,4.1037125351806
79571,4.45378691061794
9648,4.1922017995256
2639,4.34456963440126
257144,-0.0934245988768154
94104,4.37547789413188
2642,-5.05508626924629
2641,-4.34257916538018
2643,3.41691363859823
2644,4.86731990830283
2646,-4.36952279125244
2645,-1.83974072162075
2729,4.83310731090844
2730,3.19393014101101
8521,-3.60734475551607
9247,-6.64385618977472
10985,5.50386759557535
2650,3.77568195636342
2651,-0.423894695657456
9245,2.62515940037432
51301,-1.65005447903534
140687,-6.64385618977472
145781,3.97980216190336
2653,-1.76295436624311
2638,-6.64385618977472
78997,-4.21351830660127
54332,2.45418817094195
54834,1.81501554728082
9615,1.6433016919285
51573,5.68537235463409
118425,-6.64385618977472
2662,0.601580408934298
10220,3.74831146411925
9518,8.53152781060214
2657,-4.78917694922842
2658,-6.64385618977472
9573,-3.6197819862405
8200,-4.04293094261234
392255,-3.2493677166987
151449,-3.44153421039115
2661,-1.15741676569368
2664,6.94405711343887
2665,7.78853780686565
2668,0.523938455224152
284161,1.27525829656121
54857,-2.23395605976199
79153,2.13503516387621
220032,-4.58593830653488
81544,4.32305786384897
115557,3.45870314800037
50628,3.89207602118637
25929,3.73260092680958
79833,5.12468663764209
79760,4.1288986298628
492303,0.490837155073323
54960,3.47404810436085
2669,3.82410247740832
348654,2.89895238154364
51608,6.16593495686024
2670,-2.6614407903112
2671,4.21736952320656
8328,-3.54238487799639
2672,1.45828364594728
85476,4.46877889429923
84340,4.0565638804034
54438,-0.465953621041014
81577,3.8912387577865
2673,5.75564105207948
9945,0.592887388241153
2674,0.642768310906089
2675,-1.16832539123285
2676,-0.596033286936886
64096,-6.64385618977472
389400,-6.64385618977472
26088,5.09397974036005
23062,4.38860257989062
23163,4.99578301964753
79017,6.74264589452146
2677,3.91383183943969
8836,6.10595084985897
449520,-4.01239916783918
79893,5.51098092662298
199720,-1.92169246799269
9453,3.88656350996043
2678,5.64094704304815
2679,1.49428064401782
2687,3.27586057601464
124975,4.98160120687626
2686,5.85183700322902
645367,-3.74477217898475
2681,0.874758400478215
92086,-0.00678521602403563
91227,4.02890935788168
2688,-6.64385618977472
2689,-6.64385618977472
84514,5.32446062012053
27069,7.06476074869969
2692,-4.34257916538018
2691,-1.31674271386367
100126793,-0.670137954870748
51738,-0.174654677867417
2690,0.583130693977843
2693,-6.64385618977472
2694,2.35268670340033
64599,5.01604812053392
26058,4.52118769257322
170575,2.42897910717568
26157,4.95630487562335
55303,3.1312970000708
55340,2.94048494463643
474344,2.29677756023697
168537,3.2408892335161
155038,1.92145358743112
54826,1.17666624785164
9837,3.37469813317498
51659,4.62167397411095
64785,3.00484519210565
84296,1.89983277342542
10755,7.00334822911782
54810,4.19294550042419
126326,0.111706542805215
2696,0.0801649792463595
2695,-6.64385618977472
28964,5.68984746041968
9815,4.41080901033179
79008,5.34685583735735
84694,-6.64385618977472
2697,3.62043749772585
2700,-4.95621238671621
2701,3.01577508504553
2702,2.72023219402085
2703,-4.60255606484883
81025,-2.18823572926173
2705,6.85902727271014
2706,3.86089686931403
2707,1.99792130440401
127534,0.38800752406417
2709,-3.6880289745277
10804,-4.23410005046202
375519,-6.64385618977472
10052,0.067435537149523
57165,1.49888486374055
349149,0.768746733630745
57369,-6.64385618977472
125111,1.16942303145841
219770,-2.8071042262964
2712,-6.64385618977472
2713,0.454071449088738
256356,2.8470900801615
80318,1.92304236442713
56287,-6.64385618977472
200504,-6.64385618977472
2710,3.00620491016512
2717,5.23112918753278
89944,4.65433697476278
112937,-6.64385618977472
79411,3.39947746687104
2720,6.63373206196079
113263,1.8441449975628
26035,5.81311805937489
2731,-2.90942286661867
342035,-2.41318839851205
2733,4.28044915435238
2734,5.51074232852975
2735,1.91576419692301
2736,0.672115367617418
2737,-0.0115365504113851
2738,3.68270748241018
256710,-3.24433927127756
144321,-1.42552703656813
11010,3.77115071226963
152007,3.72886764764501
148979,-2.26806265388462
84662,3.11347553020301
169792,1.16850942614311
11146,2.17193326703656
2739,6.12748190451448
51031,5.77386706219569
392465,2.60167460503936
2740,-6.64385618977472
9340,-2.88332131917205
2741,-6.64385618977472
2742,-3.9648727061631
8001,-5.58002895981419
441509,-6.64385618977472
2743,-0.371920219031384
51022,3.8710181508997
10539,5.99931189039053
51218,5.48908522429984
2745,4.97819995213605
27165,2.11596600772256
2744,5.63712326716707
144423,-2.81823899132977
79709,5.71006575499967
23127,-1.28206016849133
360203,-6.64385618977472
55830,5.29449668262279
83468,3.13772860330076
80772,4.30045334822755
388323,-6.64385618977472
51228,4.49218604991209
29998,2.66714239783431
29997,9.08878512551776
2746,6.2383429564103
2747,3.38991583172521
2752,6.87024524302613
92292,1.38864955003973
219970,-3.79147693794604
389396,-3.24535201725523
10249,-5.06591895566187
644076,-6.64385618977472
132158,3.1737244132048
84656,5.71581035503573
2760,4.78224669184763
64396,-3.45188699174474
64395,3.6808371589112
2762,6.79288379685811
10691,2.81096228628972
26205,3.95117724005595
2764,4.15107698281283
9535,4.61832314714714
51291,4.38407473179087
2765,-6.64385618977472
51053,5.06305884860413
29926,5.70421041224536
29925,4.08491969212909
51292,5.74879726202212
2766,3.34228852992768
8833,5.01893889432405
2767,5.04163585816207
2768,4.49698927301435
10672,4.14159058540274
9630,1.98410926462312
2769,2.42387805988449
2770,3.21415602260541
2771,6.70804196865979
2773,4.64006986742055
2774,1.36245730878154
2775,1.08486513387884
2776,4.77611606598868
149775,-2.06653732110255
2778,10.0353132454507
2779,-5.58157057586032
2780,-3.26154219313282
346562,-6.64385618977472
2781,0.533711614024402
54584,3.27176479846715
2782,7.31837814833812
10399,11.5268174927516
2783,8.25919700935983
2784,-0.436394456735089
59345,1.94414639249857
10681,2.93461017306827
10020,3.47423647556934
2790,4.52953193080113
2791,4.72362720239585
55970,5.06804967838786
51764,-6.64385618977472
54331,2.56360627867804
2785,-0.0157635055391339
2786,4.43999967689028
2787,7.72548201339745
2788,1.12348083639556
94235,-6.64385618977472
2792,-1.63429956560711
2793,0.937972660138657
2794,5.47121859024027
29889,5.46903857780025
54552,3.47551499713706
26354,6.47896669158574
10578,0.869100076591578
27232,-2.49176720002174
8443,4.97930591453486
10007,6.08553495782423
132789,3.41082600399822
64841,4.82979439932292
79158,4.43537038746215
84572,6.06832363696487
2796,0.126845560990566
2797,-2.48045832807347
114814,1.82362523605924
2798,-5.4126793039859
2799,5.70157600692211
2800,3.6298922168805
55592,3.03765291528699
401634,-6.64385618977472
2801,5.49129357165778
2802,4.64087741368322
2803,4.76682183932309
9950,4.86174994872486
342096,-6.64385618977472
55889,-4.40410183693721
653641,-6.64385618977472
653643,-6.64385618977472
647042,2.76147240897546
283767,-4.2972064805582
374650,-0.516805036699962
727832,-5.10647287006237
440295,2.58976837674673
401647,4.11523270177601
51125,5.29593339605017
23015,5.97253331273692
440270,4.7433754797734
729786,-5.85370207679375
100132979,-4.95957055756338
390535,-6.64385618977472
100132565,-6.64385618977472
283768,-5.1013766983109
283796,-3.37216097724017
2804,4.44921081255955
27333,6.57740532469414
51280,6.76219825161729
55204,4.9233592795104
64083,6.28294286162647
127845,4.26361569297441
51026,3.9020420372606
54856,3.83279203162173
57120,4.12179539600058
92344,3.35136430563357
64689,5.02357540865802
26003,6.58524391887407
9527,4.41663552968603
9570,5.21570728371842
137362,-6.64385618977472
2805,5.18486447358397
2806,6.65485971147356
2811,-0.867003580500867
2813,-3.14111167264323
2814,-2.31531079613994
51206,-2.67192069881539
2815,-6.64385618977472
10223,6.5484956013394
8733,6.51606446282286
57678,2.14431085541478
150763,-2.06725070142894
55094,3.181480059244
55105,2.7342604806837
63906,3.4258568980199
54865,5.36823271458611
23131,4.20469885686028
151306,1.16541949823318
60313,5.7850040435184
65056,5.65304827748882
2817,4.38256783281406
221914,1.13103004330481
2719,2.93200993452416
2239,6.18677404699693
2262,-3.4306148838379
10082,1.81681187114723
56261,6.12794153656803
23171,3.90232249780327
2819,2.25617344523205
2820,4.13259070041044
2852,-0.610345714280399
170589,-3.72067217709719
122876,-6.64385618977472
10243,3.71076945465331
338328,-1.7686609115255
2821,8.46385209390328
27238,4.65983007086465
2822,-2.67877639730277
2823,-3.46724197023307
2824,0.209292307457351
11321,5.59840073793243
54707,4.19862809336257
51184,3.95016483649119
10457,4.3009932019812
83550,-6.64385618977472
57720,4.56818217278794
56927,5.22064840139475
338442,-2.75468586800414
8843,-3.8982792065065
266977,-1.23097670207865
222611,-5.10186176947834
139378,-6.64385618977472
165082,-1.97080150961767
221188,1.66972645859556
221393,2.22156509780082
221395,2.19961260453354
139760,-6.64385618977472
338557,2.12128796485773
84435,-5.71252041988249
25960,3.83324242380113
166647,4.88457399009676
57211,1.57301867504368
84873,-0.77578783386046
2835,-6.64385618977472
29933,1.25974007936468
283383,0.783802900063715
64582,-0.791951275567135
7107,3.29923175262601
283554,-2.8315651289047
56834,4.23785812716422
124274,-6.64385618977472
353345,-2.24014967136069
350383,-3.10507687139794
4935,3.63773549537584
347088,-6.64385618977472
115330,0.601792209348771
344561,-6.64385618977472
344758,-6.64385618977472
285601,-6.64385618977472
134391,-6.64385618977472
390212,-2.34055437762102
387509,4.98780155237665
151556,1.36656686213428
165829,-5.24145426869916
80045,1.67948286582472
57512,-1.72471386242085
2838,-0.765782742163877
26996,6.0794102244549
23432,2.15581821011359
27239,1.89013761093346
29909,-1.3951006597968
79581,6.7830049751132
55065,-1.4749282413655
54328,0.442509387715024
84636,-1.23725746394805
11245,0.706993287952966
440435,-4.37585014697713
2840,-1.62010158183716
160897,2.74070294580127
11318,-2.79651750272286
1880,2.08124875074925
2841,0.0703155999569809
2842,-0.830450755720511
2825,-1.87823247657396
2843,-0.250658824546319
2844,-2.58645094865149
2845,-4.76693426231978
2848,-4.29145363440284
2849,-5.57157904859476
2850,-4.34257916538018
2853,-2.70568391466655
2854,-6.64385618977472
2857,1.06844037566143
2859,7.10631732856417
9283,-1.31475001093465
2861,0.729943741119385
2863,3.6920099638751
2827,-2.30057755557207
11251,0.724437393710472
11250,-2.30288627714282
2828,0.950116818881202
9248,-6.64385618977472
9293,-4.6878752740384
9290,-1.2733403460668
9289,7.83233625439769
83873,-5.3761700688755
118442,-4.41052702132488
81491,-0.230237972691257
10149,-3.45298061535838
8477,0.854127112350027
8111,2.34066325193176
2830,-6.64385618977472
10936,-0.677361528597459
27202,-1.27464109390121
27201,-6.64385618977472
27198,-2.58819606295411
27197,-1.25518712876839
10888,-2.96673909701258
53831,-0.0835831317212202
54329,-2.83758331653544
53836,-3.93072677829416
54112,-1.94756147823319
653519,4.7813268211559
51463,-0.907073046429313
728932,0.32722669711773
222487,0.100005433055827
84059,-1.84040158903549
9737,1.64659477228845
114928,2.37256953518208
9052,6.84455172822588
51704,2.28869868402127
55890,5.21734576697298
55507,0.345419394006106
222545,-0.112373675210166
114787,1.47566265871927
9721,3.45899111095631
285513,1.44506143823565
2873,6.51591195410163
2874,5.5152893799699
26086,2.88408401854161
29899,5.60470171702306
63940,4.32894216352239
84706,4.51445444309616
2875,1.18307657571786
2876,8.18631977013731
2877,10.0732457004386
2878,3.97787396245226
2879,7.27504776271258
2880,-6.64385618977472
257202,-6.64385618977472
2882,3.06232503967854
493869,2.68931420102974
57655,6.47144057656807
57476,-1.16559216878482
54762,1.07678185312356
196996,2.8979186569663
65983,4.36389884363767
23151,4.84366380637023
9402,1.45941414150209
400581,-0.917691942649637
10750,3.29188173557401
160622,2.00854395749652
2887,4.08881466305381
2888,0.743739555758887
2885,6.16738411972629
2886,5.79844407511707
80000,-4.34218051245118
9687,0.11776815861279
26585,6.57518068351603
64388,3.42761731041164
29841,-0.0405234567154946
79977,4.66007454391572
57822,-0.15194890502498
9380,6.49466393107335
2890,-1.92732438569473
2891,-3.09740203960229
2892,-2.86213216158104
2893,-3.12076961394521
2894,-0.839367464255251
392862,-0.943662395769933
2895,-5.42894437628615
2897,-3.91212364515999
2898,-3.95591069143145
2899,-0.215134522025118
2900,-2.75375935699564
2901,-1.17327727336443
2902,-1.31282761068488
2903,-5.80992856963127
2904,-0.942825711939577
2905,-0.890479476795705
2906,4.07494211012191
116443,-1.37445150962856
116444,-6.64385618977472
2907,7.54013836911237
81488,4.45958656341862
23426,1.24472682454114
80852,-0.741387654589474
56850,5.37415014572113
6011,-6.64385618977472
2868,0.358401015528365
2869,3.19606804617421
2870,4.86824377945203
131890,-6.64385618977472
2909,4.16180923479428
2911,-4.94965127844164
2912,-2.45551174616154
2913,-2.30081710388975
2914,-1.23494728054887
2915,-6.64385618977472
2916,-4.06912419526563
2917,-4.78998962339692
2918,4.46457575084385
2896,8.33425552834689
80273,5.77457880006006
134266,3.40373926635398
2925,0.152278320893123
2922,1.22481793244006
79927,-0.297916034970531
2926,5.28499740079234
79774,4.92992980124761
83743,5.05148942873948
389207,-6.64385618977472
643226,-6.64385618977472
2928,-6.64385618977472
145258,-1.54706459190608
284110,2.74523518303605
55876,6.54911542711558
56169,-1.94502391808394
79792,6.57129522566821
146395,-6.64385618977472
83445,-6.64385618977472
83903,1.1010132789975
2931,6.07832637059821
2932,4.07673650143139
2934,7.51908320511219
2935,5.25188512260555
23708,4.07063837358321
2936,6.08231900908288
2937,6.85143602889278
2938,1.5744781455231
2939,-3.71620553446315
2940,-6.64385618977472
2941,3.34558228235115
221357,-6.64385618977472
79807,2.5639939932383
373156,8.7669681938181
2944,-1.89211624844507
442245,-6.64385618977472
2946,3.79783467185224
2947,4.42412176956477
2948,4.74050342045619
2949,1.65928704995935
9446,7.44424213320423
119391,5.1675210786058
2950,9.85857164640216
2952,5.67008910416094
2953,3.06554321004713
25774,-6.64385618977472
653399,-6.64385618977472
2954,4.54021417593223
219409,-2.49534910322257
170825,-4.44055108822562
79712,3.17180007312389
11036,-4.76239345447326
2957,3.00457709821441
2958,5.18242828145932
2959,4.74680548614957
2960,2.78675675007033
2961,5.45128373793374
2962,6.28363556999629
2963,5.60287791083445
2965,4.23792590761546
653238,3.16758045698593
728340,3.82349595503114
2966,4.14010261520383
2967,4.23019728334028
2968,4.3556955072647
404672,2.23003265460833
2970,7.02892228770586
9569,6.29440448307389
389524,2.6540849323365
401375,3.18613399621467
84163,4.54544195345815
2969,5.8108947516655
2971,7.88549874949743
2975,4.42680124317076
2976,5.56797559662597
9330,4.65016682647284
9329,3.00743595521985
9328,5.55136083270245
112495,6.42224533919995
85865,4.06312735826838
9567,4.28402799464081
54676,5.23651917513926
84705,3.8331956540082
23560,5.54036330286539
26164,5.21716005941441
29083,2.90396688253163
51512,3.39419131596197
149699,-6.64385618977472
121355,-3.85799632684003
2978,-6.64385618977472
2979,-0.366118862960058
9626,-6.64385618977472
2980,5.17685167378448
2981,-6.64385618977472
2977,-1.32565320029433
2982,2.94340046052737
2974,-1.08915973346816
2983,2.64184313748256
2984,5.22946311615907
3000,-5.58682086812707
390226,-6.64385618977472
2986,-6.64385618977472
390003,-2.94460243364369
60558,4.64692058288346
2987,7.79124348724483
51454,1.51945906656069
387036,1.56787430343035
375513,2.31739124080213
728411,3.41592616312503
653188,0.653762822961728
2990,6.9715715610229
387751,-0.317985384406825
283464,2.42614125996107
727936,0.768678739752452
2992,5.3743082840455
8908,4.20497410280805
120071,5.9204653717981
2993,-6.64385618977472
2994,-6.64385618977472
2995,3.82527316615069
2996,-3.57315467787175
2997,4.72201541004851
2998,-5.46673635529333
64412,3.13525170423843
3001,1.59845755869189
3002,3.66152029295181
2999,-0.260958835889489
3003,0.960236130882775
3004,-0.028854730534064
283120,4.4652745750932
3005,6.88457178871215
341567,-2.25496852265781
132243,-6.64385618977472
8971,6.5543038388561
474382,0.636679259207682
55766,6.68908422839886
94239,6.97060040058564
3014,5.61262681706519
